,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
2021-10-21,66.96341472449666,304.08830021482186,145.66734887871732,84.01601994018715,60.41157199123635,35.20721631965596,45.97484265874618,102.54008795384712,58.77653352711297,77.23800110130883
2021-10-22,65.90917745031848,305.3250848652944,147.65350397827012,85.63333317310452,58.93006354026297,36.75397217636322,46.68053750094045,102.53657256448727,60.05731719719738,80.89198846328439
2021-10-23,64.01268028148054,303.94951815658135,140.62982860720712,85.96328103073567,59.36071765814087,36.7251849103362,46.06945792280823,98.33356868626498,60.50598581536733,83.2466482529233
2021-10-24,63.25602677253417,306.6246382243134,136.21927128665456,86.74935173243814,58.89368854797825,36.16518610603917,45.36886710730744,97.55946405551393,60.968775910859655,81.06198448371623
2021-10-25,62.75362801162537,306.37031284580326,133.22506484103096,89.86654256294891,57.88837860838146,35.68097989468302,44.48117263999705,101.0686391238281,61.64297501050814,79.54354435016234
2021-10-26,64.14202888641375,307.6000752809438,133.9105169151941,89.24740304810254,57.02072908061867,35.92201640247248,43.99625025637122,104.7409795058623,60.07811741287692,81.98737143797013
2021-10-27,63.999224550109936,309.4400511669508,136.14188865921923,88.12244079106168,58.00633054066394,33.97680770680415,43.362713462659215,102.8052346345455,58.57195178509656,81.63489979493077
2021-10-28,64.4929785267871,313.78867408472274,136.79775699240665,86.94919013216011,58.43443633001244,34.06126432989723,44.1745121705625,104.4026978353668,58.607653046031395,80.16995660995728
2021-10-29,63.65076451920428,310.3383206009886,135.9352024457074,87.41532548403028,59.27025257730831,34.02644098359731,44.18875826334965,104.70192913254316,58.00293305409811,78.68618346710876
2021-10-30,61.41606523460806,306.02369091393996,137.22154490523187,86.18642084117674,58.98835491385037,34.34386091707808,44.648930709103375,102.44134568886834,59.15958039616496,80.4603209863625
2021-10-31,60.0282465838831,300.9814189227685,140.49041097850284,85.93328525347837,56.36953392596581,33.38245157854316,44.42624896679775,100.0584726050943,58.67042086023192,80.51245318139698
2021-11-01,61.783778182671405,299.2329942860102,143.50404774277482,88.3888463447406,57.986561277303466,33.57256770705239,42.68181751728362,100.98066124850946,59.90062211318873,80.38191495077857
2021-11-02,63.93951783966731,304.37880570972044,145.13503833969244,90.30932509983386,58.37318070346635,31.89876672161636,42.255734364435085,103.3984776288507,58.9331176394865,80.02265199258271
2021-11-03,62.60339123702056,315.2385702898424,150.01590778519778,88.71289303189596,58.54514575934578,31.464628303914886,42.77543311074995,104.45248671405159,59.88984443829672,80.55387188119964
2021-11-04,66.27871890058287,308.75774592886364,144.88355348367384,88.01544965336166,56.709183728222385,30.52543289224777,41.91879975048077,102.52598822620274,58.74640584582129,81.38876274001143
2021-11-05,65.60772765077837,307.64921561888355,147.47474592389904,86.66648522139893,56.40914008873851,30.74873253045075,40.29103591375716,97.63569234357728,59.15306882717775,82.18965141092657
2021-11-06,68.31630349915137,308.6219709099593,149.89256405442637,86.3276666818683,56.7444667283501,31.774053224181156,38.579478495443915,98.44336653702868,61.679599003791225,82.65325729418194
2021-11-07,70.57152436922554,304.738197035794,149.79649043299202,86.38554886853652,54.2277462639549,31.031698334632743,37.73314112469826,100.06190558177695,62.7554800803613,83.18891064361623
2021-11-08,71.73468832258958,303.7377451142476,153.39739334973783,86.40073275734593,54.29050300158817,30.866862525126745,38.2496704540087,99.2189864573954,63.98100847719317,81.3052655695708
2021-11-09,70.1580800220785,307.9136941649142,153.12574431547313,85.61640173838794,55.25693664151908,30.49197743341856,38.09651781397933,101.9955860379738,65.95052606669154,83.86215065091375
2021-11-10,69.76221196539008,315.4926997227794,150.21956215402608,84.06348652118989,52.659356838976045,31.512158622646023,37.43822533975441,101.73747074548984,64.74979868186183,85.0281117065686
2021-11-11,69.23811126418411,307.25949565464794,151.54648929426318,81.65299962887669,51.77741190080824,30.184306143037556,36.372016046177905,102.10073286912291,62.205732422453295,82.50933122403177
2021-11-12,69.23483087860853,303.91892804008916,157.5842124687669,84.64786270871521,50.87863632377163,30.520642391791426,36.91707438981671,100.88067228356094,60.34510728953186,82.48903648748175
2021-11-13,68.99549205733146,301.2701864641444,158.97825557539394,83.37690957461164,49.70639503838851,30.587228038373055,37.202052122208904,98.50665762396714,61.46522183942514,79.56813082399357
2021-11-14,68.19774760635043,299.7155808679525,156.95534085553186,82.43464965446235,51.56648238566561,30.06670432505993,39.01842127743428,99.36785558455183,61.578385628151956,80.32600191883387
2021-11-15,71.64845508846616,293.75967478155957,153.4382293281857,81.1901070454543,51.599632566100965,29.028939322210615,39.03585411444929,102.73353852412546,61.764854081888856,79.85579686404861
2021-11-16,70.76265026556666,299.0386049038894,150.9039429592491,84.18828869428917,53.594845618103975,29.178003389316256,39.02686408848379,104.85120510643051,63.11725547667168,78.56853462505694
2021-11-17,70.01744153093284,291.1299462625708,152.13853320166893,85.31073390837182,52.147864494962064,28.91236748556548,37.9752821778013,102.96640024136056,63.81282916791784,77.41596240200353
2021-11-18,69.59618025518327,281.6547627443757,152.7075015262806,85.23519412020167,51.38759113110049,28.803070468873045,38.11221715704792,101.28831944206983,61.92873937737021,80.21156804990156
2021-11-19,68.7147130290292,281.1097038662512,155.7947577338494,91.25118819967116,50.10856791399882,29.062198567588673,37.57288943010603,100.19685615242471,61.036702926462645,78.40575704889264
2021-11-20,68.65796654751698,272.81976359212877,158.74491084275525,91.35156986502149,50.531920144576425,28.79122924738208,37.29695117373728,100.77311613723833,59.61570667363234,77.84438682836385
2021-11-21,67.47758022992377,267.9604681447695,152.0463891747402,93.79856159524074,49.83807771556596,29.461129781484654,38.09420507425544,98.18123218169352,58.31797857430917,81.83080248522893
2021-11-22,69.84054514438465,267.79155383303697,152.82904220476908,92.61511189156118,50.269030278983,29.038550000402324,36.54578705264309,95.58619267136348,58.342580302653644,79.9796796943104
2021-11-23,69.74657124787478,262.03585084116594,150.4377141919466,94.19543189787031,50.517842421838594,29.032937184771672,37.1882356563788,96.50498358342772,60.03050500230772,79.24409176422188
2021-11-24,69.14725991506582,255.21710536804233,149.14701662086804,96.01297023538793,51.83129356628496,29.590546777237112,35.85377905745883,98.59556180275355,57.82316097408432,80.66750159717766
2021-11-25,68.63863407003485,258.8030757441786,145.17240270307047,98.26191589658123,50.31266284363384,29.194947851075614,35.13806977220948,95.13626779023166,57.93247862922745,83.58135553313282
2021-11-26,72.29968870312061,259.305960074664,148.41462877817207,98.71803717242486,50.81466568316841,28.995167610536104,35.275162304538426,96.15894214969134,57.262246511607515,83.45181396050988
2021-11-27,72.21519911483252,263.59178618684956,145.25033339781785,98.61627425911928,52.757824057054464,29.67020999519561,36.22701250308706,96.20592894781713,57.6298673440358,85.12458248307362
2021-11-28,74.46868238953441,253.3032562321644,141.42896762953282,101.19892423173746,52.46566245875603,29.271608057687093,35.31832238795158,95.13801100074504,56.01350022861449,88.6846530210556
2021-11-29,74.43526672495408,253.0096750135861,143.09238917065272,103.14669014912518,53.458195433666646,29.900140872570987,34.872714257154854,94.57124189341019,56.875023324773046,87.7492267022834
2021-11-30,74.42766445461382,255.02749682247244,145.3394693580317,99.47945200093322,54.22237568640917,29.760373227469476,35.36613366915474,96.0407497936571,58.704027456881164,90.12451692140631
2021-12-01,76.43210813199083,262.3910093771497,146.18644669873632,99.54348709735376,55.168900002201404,30.19611327441683,35.14752411233258,96.8183406679765,58.66282137788592,88.58531110424124
2021-12-02,78.40476083049016,262.6806850764362,152.1763143090434,96.30734372084405,54.55456255335452,30.215824594614084,35.94704670340905,97.59185990403694,59.027085532310025,86.58813082904213
2021-12-03,76.59056655959677,264.37499997854206,148.02462185972033,95.28286905455238,55.101109068628,29.622189836491145,37.10120281850137,99.9807843888034,57.17195867932808,84.97348516532455
2021-12-04,73.08918707589872,260.23704814940464,150.29350914856585,94.49412710281004,55.60891785220812,28.720292313076204,37.69331965378914,98.87077926820861,57.18587397078045,84.81564776399736
2021-12-05,71.23045812150716,254.23554289421884,153.2025736861878,95.24817541568984,56.77675967005881,28.9067779015858,37.801115487896375,95.45773897035288,56.87665085384284,84.76919538652496
2021-12-06,74.01287253137453,257.72851874034666,157.90914421373472,96.38646294026084,55.96904982267785,28.974491575648624,37.9797058345645,93.66474562571842,56.43939752162083,84.42034133670259
2021-12-07,76.38960325140431,247.0031952705061,161.71733931158326,94.58057535632034,54.43317045481881,29.658256041779676,38.53565130197265,96.01482912854324,57.34322023189805,87.89819769965004
2021-12-08,77.24321709603014,246.2301870327068,162.8264821379866,96.932735868256,53.58469305625553,29.271578471951106,38.2975317941967,91.97340597233675,57.5015774435612,84.5824514255126
2021-12-09,77.32518653658656,250.49139620252012,161.2735198079656,100.1840844615617,52.019483208181036,29.96898008240983,38.81465345186039,88.81681752015861,60.61907640995807,84.4746167752177
2021-12-10,75.96815422266539,243.4421314825174,160.56385817312798,99.9288016442717,52.12627455514632,29.790487140919947,39.30622187124167,88.12825655789818,58.273161656487524,84.22227167309816
2021-12-11,72.37109607286189,245.1645850113197,157.41905370744772,100.25528973433008,53.496231220606326,29.22521342479303,40.140501350428096,87.3643792194495,60.31644573880915,83.60719202127973
2021-12-12,71.15454810080847,248.53431560121936,156.04702157039216,98.56809443761377,52.984978597812926,29.199140716329268,41.21801701784313,83.9849717146891,60.34428860507314,84.6521207179403
2021-12-13,71.4298430194942,255.04524446952013,155.81499422486243,98.20427675797413,53.612669965240016,29.257138277486067,40.896179537475945,84.85193856599643,59.556761492096314,83.61737187688456
2021-12-14,70.67555241769522,261.9471215642963,145.7773413267404,98.98126670705797,53.64941803451655,28.273589088436644,41.149512376818144,85.65930814166722,60.259101553463026,79.18259401086081
2021-12-15,72.60695894770527,258.08216143900586,147.7790617419878,100.4483151377644,52.708732265795916,28.647060554479772,40.832255199056085,82.11065342001633,61.66644313903532,77.95519259792725
2021-12-16,71.36611551230318,256.00167923050174,148.58367949879965,100.33326081227784,53.28649052175848,27.87961189457921,40.22598900438151,81.92016151195374,64.00716231537604,77.77774703088518
2021-12-17,72.91507746080316,256.1990829895377,147.14640389936267,99.83816749240917,53.10700061398439,28.216200073060044,41.33189095907818,82.50946377465813,65.52679178865971,76.27696358785806
2021-12-18,72.31042114744741,252.48777008811766,148.07179171481948,99.12141254476222,53.88212165028728,27.690813461784398,41.36746198902174,83.64290933319818,62.82013849024716,79.51359546737979
2021-12-19,71.90092450656027,242.26181384524702,148.5399766512484,99.1877118204801,53.79386879183528,28.239751226045016,41.98586001790963,84.1412139579647,63.38571527558103,79.34763715673533
2021-12-20,74.45411317682621,235.09475963644664,148.95485377979514,99.31670470807182,54.66885878093147,27.763146754652762,40.52166814188393,84.40511953698572,63.74223519371263,81.71156102573012
2021-12-21,72.56243958537357,240.52400870724605,156.00761098839206,98.56633743240887,53.25737202309513,27.53716897347265,40.53301823468715,85.35685119665496,62.98829875447945,84.25311502433225
2021-12-22,70.94497590989918,232.15759680394808,159.46071597537232,94.08231615055439,53.03994372225827,29.254211214680833,40.52325500365244,83.44354724492487,62.91599138254441,84.16751253059448
2021-12-23,71.17292203286476,235.23258445175597,156.1467677576538,97.25768474359522,53.29996067923118,29.67944694554105,40.01416183751866,85.59035301739316,62.592537239789515,84.63473062374177
2021-12-24,69.84468431126416,230.54236839175067,158.29598844077947,96.39480127874691,52.38978593941111,29.29766042802211,40.57352226408929,84.51356156535869,62.44525082603445,84.66016801569036
2021-12-25,67.1663517581053,223.7592290777816,159.3606172581639,94.9738853026486,53.4970177773876,29.864164152816745,41.15710638200945,87.5894694649976,62.34148014779666,85.75885707307765
2021-12-26,66.3813101268687,234.73403710012266,165.6828789234893,94.99645192315337,53.910641985662224,30.67604988561595,41.03598965695684,86.43920238501174,63.43119644203213,85.89339427495385
2021-12-27,66.62425835313665,230.81739949221696,159.99110159173847,95.44510574489533,54.886383678254376,30.537512703632643,42.21489579510815,85.22228307071758,62.09317313260754,85.77790148928938
2021-12-28,66.51420497157154,234.37184309735932,157.51135847344563,98.05666372693092,57.045522859604276,30.513605479216302,43.27002369835098,83.42154122239339,63.428451478857895,87.57456494139878
2021-12-29,67.66282185626447,234.29889210090292,148.2048031933702,96.7981512723401,56.33140872970389,29.91660377445485,43.37581285242516,82.72252969556887,62.38237422185261,85.72008569454495
2021-12-30,66.69454930280985,239.5542125574724,146.2454614308311,95.80124897631389,55.816880329348784,30.11943446714978,43.77161670099373,77.68529587596186,63.65701482639693,88.18259751423054
2021-12-31,65.29371494694554,234.89584974970307,144.92851114170256,94.35272639041277,56.06685831986085,28.946869651127066,42.792946725824876,80.07675567410264,62.475260581924324,90.37557222194579
2022-01-01,65.75774196399803,226.39606020484484,146.77005742865336,94.13068177503476,55.55612618161848,29.088684472050446,43.19916603506792,81.20998882300773,63.947493655563434,91.11328255517918
